DEBUG   | 2017-10-11 16:00:51,743 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:51,743 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:51,744 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:51,745 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:51,985 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,050 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,050 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,050 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,266 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,561 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,626 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,626 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,626 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:52,918 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,064 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,064 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,065 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,115 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,138 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,173 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,173 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,173 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,173 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,642 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,643 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:53,643 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:54,376 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:54,377 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:54,378 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:163| ---------------------------------------
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:164| Detected 3995 MQTT packets
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:165| ---------------------------------------
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:167| --- n. 575 of MQTT msg: Publish Received  
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:167| --- n. 469 of MQTT msg: Disconnect Req  
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:167| --- n. 554 of MQTT msg: Publish Release  
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:167| --- n. 764 of MQTT msg: Connect Ack  
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:167| --- n. 500 of MQTT msg: Connect Command  
DEBUG   | 2017-10-11 16:00:55,278 | mqtt_performance_tester.analyze_with_dup:167| --- n. 563 of MQTT msg: Publish Message  
